,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms),Id
24713,507.38513,507.38513,507.93008,507.7788,Id_24714
24714,1406.2227,1406.2227,1406.7627,1404.6759,Id_24715
24715,626.0702,626.0702,628.0382,629.21796,Id_24716
24716,1528.5457,1528.5457,1528.5135,1531.7502,Id_24717
24717,796.5496,796.5496,798.2107,796.52795,Id_24718
24718,802.6778,802.6778,801.75385,800.18555,Id_24719
24719,658.2077,658.2077,658.0669,657.1225,Id_24720
24720,812.19525,812.19525,812.1932,813.84863,Id_24721
24721,673.7197,673.7197,669.3047,671.3153,Id_24722
24722,1433.6329,1433.6329,1430.2433,1430.0203,Id_24723
24723,654.9674,654.9674,654.0559,655.1576,Id_24724
24724,841.41016,841.41016,842.8752,842.8537,Id_24725
24725,519.1359,519.1359,519.0389,518.92505,Id_24726
24726,694.4108,694.4108,693.7656,693.07294,Id_24727
24727,657.7966,657.7966,656.39655,655.68677,Id_24728
24728,1650.4835,1650.4835,1652.5576,1652.6769,Id_24729
24729,919.79694,919.79694,920.12494,922.7443,Id_24730
24730,1579.0767,1579.0767,1580.4219,1580.135,Id_24731
24731,641.6408,641.6408,639.63403,639.5548,Id_24732
24732,873.7374,873.7374,870.81445,870.6839,Id_24733
24733,1697.3585,1697.3585,1693.8754,1697.6023,Id_24734
24734,1281.2734,1281.2734,1277.7146,1275.4943,Id_24735
24735,490.66125,490.66125,490.5801,490.76523,Id_24736
24736,654.567,654.567,652.1901,655.52124,Id_24737
24737,1217.8347,1217.8347,1205.7141,1207.6237,Id_24738
24738,1443.9419,1443.9419,1456.7444,1453.5016,Id_24739
24739,856.89233,856.89233,856.01746,854.64014,Id_24740
24740,631.97266,631.97266,633.3941,629.9148,Id_24741
24741,1170.0486,1170.0486,1171.4612,1170.9629,Id_24742
24742,632.8438,632.8438,636.1061,635.4515,Id_24743
24743,1482.133,1482.133,1487.5814,1480.3943,Id_24744
24744,654.9445,654.9445,654.73584,652.28754,Id_24745
24745,459.22644,459.22644,459.5312,459.31766,Id_24746
24746,1490.5537,1490.5537,1494.19,1487.4623,Id_24747
24747,1105.0447,1105.0447,1102.1486,1098.682,Id_24748
24748,653.1346,653.1346,653.2254,651.9179,Id_24749
24749,2110.843,2110.843,2113.955,2111.469,Id_24750
24750,1090.462,1090.462,1090.0457,1088.93,Id_24751
24751,469.90244,469.90244,470.07852,469.94717,Id_24752
24752,2103.9119,2103.9119,2109.1084,2104.4521,Id_24753
24753,792.7685,792.7685,792.78125,792.9453,Id_24754
24754,2115.4834,2115.4834,2115.4749,2121.6938,Id_24755
24755,789.78314,789.78314,789.75433,789.6221,Id_24756
24756,490.4978,490.4978,489.85068,489.49442,Id_24757
24757,1159.7916,1159.7916,1159.9318,1160.3066,Id_24758
24758,792.65845,792.65845,793.0216,793.4591,Id_24759
24759,489.91556,489.91556,490.0605,490.15833,Id_24760
24760,451.08475,451.08475,450.888,451.0503,Id_24761
24761,459.32788,459.32788,459.09183,459.218,Id_24762
24762,757.3881,757.3881,757.0835,757.21405,Id_24763
24763,459.173,459.173,459.21225,458.84946,Id_24764
24764,769.3052,769.3052,768.6185,769.322,Id_24765
24765,772.0031,772.0031,772.21704,770.71857,Id_24766
24766,2138.0837,2138.0837,2126.2397,2128.563,Id_24767
24767,498.714,498.714,499.25058,498.42468,Id_24768
24768,497.11874,497.11874,497.07812,497.09015,Id_24769
24769,2153.777,2153.777,2149.2017,2151.747,Id_24770
24770,2154.4795,2154.4795,2150.4692,2144.4346,Id_24771
24771,1183.3032,1183.3032,1181.4159,1180.7853,Id_24772
24772,502.40518,502.40518,502.7364,502.85147,Id_24773
24773,1186.665,1186.665,1187.7926,1187.4158,Id_24774
24774,2047.5758,2047.5758,2061.194,2043.293,Id_24775
24775,466.94635,466.94635,467.56567,467.05286,Id_24776
24776,861.0205,861.0205,861.1563,860.56213,Id_24777
24777,505.9205,505.9205,506.5068,505.6471,Id_24778
24778,2231.7192,2231.7192,2235.5469,2233.1572,Id_24779
24779,2180.151,2180.151,2172.7554,2182.6677,Id_24780
24780,1234.8887,1234.8887,1234.3613,1236.5337,Id_24781
24781,497.46396,497.46396,497.6907,497.3822,Id_24782
24782,839.8607,839.8607,838.51697,838.9508,Id_24783
24783,491.15717,491.15717,491.0355,491.5591,Id_24784
24784,2223.2412,2223.2412,2211.821,2200.395,Id_24785
24785,2196.7163,2196.7163,2204.0156,2205.226,Id_24786
24786,1187.707,1187.707,1187.3519,1176.137,Id_24787
24787,796.849,796.849,796.2598,793.7657,Id_24788
24788,1181.9459,1181.9459,1186.9207,1191.3666,Id_24789
24789,798.08984,798.08984,795.7107,793.97327,Id_24790
24790,2282.746,2282.746,2292.8032,2294.2856,Id_24791
24791,874.2114,874.2114,873.746,873.7613,Id_24792
24792,503.6802,503.6802,504.0198,503.81244,Id_24793
24793,1308.8606,1308.8606,1303.7241,1309.1515,Id_24794
24794,861.2965,861.2965,861.83136,861.4756,Id_24795
24795,2306.25,2306.25,2295.5334,2319.1548,Id_24796
24796,867.8424,867.8424,867.7954,868.01227,Id_24797
24797,2328.6362,2328.6362,2355.177,2356.7856,Id_24798
24798,860.4314,860.4314,860.70856,859.8006,Id_24799
24799,492.0291,492.0291,492.6486,492.87952,Id_24800
24800,592.7085,592.7085,594.1131,594.5963,Id_24801
24801,513.0886,513.0886,513.49634,513.59064,Id_24802
24802,749.703,749.703,750.19525,748.2356,Id_24803
24803,517.8993,517.8993,517.879,518.0211,Id_24804
24804,1532.6874,1532.6874,1536.6288,1531.98,Id_24805
24805,594.2206,594.2206,594.6547,594.2809,Id_24806
24806,1563.0327,1563.0327,1562.1664,1567.5471,Id_24807
24807,499.23517,499.23517,498.71613,499.1151,Id_24808
24808,1539.4799,1539.4799,1539.8938,1535.9751,Id_24809
24809,507.90137,507.90137,507.8451,507.85345,Id_24810
24810,1397.9423,1397.9423,1391.0952,1413.3942,Id_24811
24811,770.26483,770.26483,767.0125,774.5404,Id_24812
24812,593.5445,593.5445,594.0355,597.433,Id_24813
24813,775.7923,775.7923,770.92126,779.5095,Id_24814
24814,540.42365,540.42365,540.2699,540.6122,Id_24815
24815,593.4951,593.4951,592.6165,594.4023,Id_24816
24816,544.41547,544.41547,541.4298,542.9516,Id_24817
24817,855.25037,855.25037,855.94745,847.9987,Id_24818
24818,1477.4927,1477.4927,1471.6609,1475.9634,Id_24819
24819,819.5808,819.5808,824.7488,820.01117,Id_24820
24820,623.501,623.501,624.5347,626.33057,Id_24821
24821,1516.1317,1516.1317,1513.565,1513.5005,Id_24822
24822,785.7597,785.7597,787.1857,786.189,Id_24823
24823,679.8142,679.8142,678.1127,678.6264,Id_24824
24824,1471.7421,1471.7421,1476.5503,1472.2804,Id_24825
24825,669.824,669.824,671.00726,670.0899,Id_24826
24826,835.50305,835.50305,836.718,840.7241,Id_24827
24827,488.89706,488.89706,489.0697,489.15277,Id_24828
24828,635.73413,635.73413,635.0908,636.0033,Id_24829
24829,638.88007,638.88007,638.0659,637.5444,Id_24830
24830,488.32574,488.32574,488.41858,488.56604,Id_24831
24831,1645.1038,1645.1038,1647.5288,1644.675,Id_24832
24832,492.81067,492.81067,492.9105,492.87,Id_24833
24833,867.4722,867.4722,864.61255,861.7204,Id_24834
24834,1714.2004,1714.2004,1700.9624,1713.3768,Id_24835
24835,943.5442,943.5442,942.42413,942.4735,Id_24836
24836,622.664,622.664,623.85895,622.2253,Id_24837
24837,1628.665,1628.665,1625.4861,1634.1158,Id_24838
24838,995.9783,995.9783,994.49335,992.28217,Id_24839
24839,626.9289,626.9289,628.1205,626.71387,Id_24840
24840,994.77704,994.77704,1009.4499,1014.7475,Id_24841
24841,630.29285,630.29285,632.4875,633.1729,Id_24842
24842,448.71762,448.71762,448.60446,448.13422,Id_24843
24843,632.03687,632.03687,632.3135,632.76886,Id_24844
24844,466.7834,466.7834,466.83762,466.9005,Id_24845
24845,1535.2733,1535.2733,1546.8267,1535.6445,Id_24846
24846,1480.0641,1480.0641,1466.3977,1471.8989,Id_24847
24847,869.27,869.27,873.39087,875.2251,Id_24848
24848,864.74695,864.74695,867.9595,870.7563,Id_24849
24849,476.00513,476.00513,476.12216,476.17755,Id_24850
24850,1483.498,1483.498,1491.0032,1488.9988,Id_24851
24851,1126.6924,1126.6924,1117.198,1108.1866,Id_24852
24852,1499.9834,1499.9834,1497.4835,1503.9136,Id_24853
24853,500.5439,500.5439,500.6774,501.05112,Id_24854
24854,2197.5728,2197.5728,2207.2983,2204.6582,Id_24855
24855,833.8001,833.8001,834.679,834.73895,Id_24856
24856,2109.8606,2109.8606,2103.3684,2093.3467,Id_24857
24857,490.0567,490.0567,490.0639,489.7397,Id_24858
24858,824.7318,824.7318,824.60706,825.0225,Id_24859
24859,2243.0066,2243.0066,2237.1401,2250.792,Id_24860
24860,1191.728,1191.728,1194.5093,1193.8075,Id_24861
24861,498.81772,498.81772,499.21774,498.41382,Id_24862
24862,2134.0603,2134.0603,2130.585,2130.563,Id_24863
24863,2213.0674,2213.0674,2216.4688,2211.806,Id_24864
24864,2241.6506,2241.6506,2232.7893,2250.8616,Id_24865
24865,2124.4973,2124.4973,2136.0024,2134.4001,Id_24866
24866,831.279,831.279,830.2489,831.21515,Id_24867
24867,835.6451,835.6451,835.4201,835.37274,Id_24868
24868,2179.5027,2179.5027,2178.9006,2191.894,Id_24869
24869,495.62378,495.62378,495.4275,496.10208,Id_24870
24870,2137.8362,2137.8362,2152.1895,2148.7634,Id_24871
24871,494.8724,494.8724,494.65906,494.7205,Id_24872
24872,2263.3184,2263.3184,2263.5317,2257.101,Id_24873
24873,1213.7117,1213.7117,1213.9432,1214.4592,Id_24874
24874,491.059,491.059,491.118,491.33414,Id_24875
24875,1300.2645,1300.2645,1302.3763,1305.4369,Id_24876
24876,864.5561,864.5561,866.01794,864.1986,Id_24877
24877,2279.3428,2279.3428,2258.768,2281.4265,Id_24878
24878,2322.5137,2322.5137,2335.9368,2326.3977,Id_24879
24879,858.9977,858.9977,858.1219,858.2598,Id_24880
24880,2310.1267,2310.1267,2312.803,2310.4624,Id_24881
24881,1420.1642,1420.1642,1401.6322,1419.1577,Id_24882
24882,502.9633,502.9633,502.9978,503.04633,Id_24883
24883,1438.5624,1438.5624,1440.3942,1422.1984,Id_24884
24884,858.7783,858.7783,852.68054,851.7713,Id_24885
24885,1545.6658,1545.6658,1545.2369,1545.8997,Id_24886
24886,869.5393,869.5393,862.3689,857.2622,Id_24887
24887,687.452,687.452,686.08234,688.0325,Id_24888
24888,508.52426,508.52426,508.47668,508.26538,Id_24889
24889,1702.1455,1702.1455,1702.6165,1704.1151,Id_24890
24890,496.59702,496.59702,496.66083,496.58905,Id_24891
24891,620.722,620.722,622.6034,621.58936,Id_24892
24892,1631.4818,1631.4818,1629.604,1623.101,Id_24893
24893,954.90784,954.90784,959.00543,959.9204,Id_24894
24894,629.10944,629.10944,631.1091,629.9945,Id_24895
24895,818.2216,818.2216,818.3366,816.79144,Id_24896
24896,481.1629,481.1629,481.32104,481.00604,Id_24897
24897,1476.3815,1476.3815,1493.4412,1477.4135,Id_24898
24898,853.5136,853.5136,854.1362,855.3977,Id_24899
24899,653.1838,653.1838,653.41675,653.5131,Id_24900
24900,1479.4224,1479.4224,1491.9218,1477.4518,Id_24901
24901,807.7848,807.7848,807.5323,811.55914,Id_24902
24902,1103.7467,1103.7467,1098.7979,1096.674,Id_24903
24903,656.5855,656.5855,653.58264,653.96497,Id_24904
24904,793.2253,793.2253,793.8521,793.9913,Id_24905
24905,2188.5503,2188.5503,2196.0964,2197.208,Id_24906
24906,1234.0807,1234.0807,1232.3939,1232.6263,Id_24907
24907,834.5891,834.5891,835.24,834.21924,Id_24908
24908,834.6656,834.6656,836.8232,837.1561,Id_24909
24909,768.62646,768.62646,767.97314,768.733,Id_24910
24910,767.8915,767.8915,768.32043,768.6169,Id_24911
24911,2036.9547,2036.9547,2017.6046,2034.8575,Id_24912
24912,1091.0209,1091.0209,1089.4803,1088.169,Id_24913
24913,496.879,496.879,497.1497,496.9996,Id_24914
24914,2192.5974,2192.5974,2197.202,2194.8875,Id_24915
24915,503.95724,503.95724,503.11304,503.54523,Id_24916
24916,2237.878,2237.878,2237.9087,2240.7473,Id_24917
24917,1188.082,1188.082,1187.8564,1188.7292,Id_24918
24918,2212.77,2212.77,2199.2844,2210.847,Id_24919
24919,1240.141,1240.141,1238.9154,1242.7745,Id_24920
24920,505.92468,505.92468,506.17725,505.67456,Id_24921
24921,837.0181,837.0181,837.35596,837.5021,Id_24922
24922,1202.6287,1202.6287,1201.3308,1202.2533,Id_24923
24923,2239.7983,2239.7983,2243.0312,2232.889,Id_24924
24924,863.0793,863.0793,862.9224,862.04944,Id_24925
24925,1323.447,1323.447,1327.5311,1326.6537,Id_24926
24926,512.1,512.1,512.2378,511.95346,Id_24927
24927,510.9998,510.9998,511.2656,511.12888,Id_24928
24928,2212.5364,2212.5364,2209.9634,2206.7056,Id_24929
24929,2335.907,2335.907,2332.9546,2331.5085,Id_24930
24930,1265.3969,1265.3969,1261.565,1261.8759,Id_24931
24931,838.75684,838.75684,839.7572,839.57166,Id_24932
24932,2282.1921,2282.1921,2264.8093,2274.6282,Id_24933
24933,492.18655,492.18655,492.29675,492.50253,Id_24934
24934,1537.0533,1537.0533,1556.9438,1537.1792,Id_24935
24935,755.1221,755.1221,759.30444,754.9622,Id_24936
24936,499.2032,499.2032,499.13565,498.98978,Id_24937
24937,1547.574,1547.574,1555.2789,1550.1622,Id_24938
24938,498.65207,498.65207,498.81253,498.77634,Id_24939
24939,542.03424,542.03424,543.11774,541.58606,Id_24940
24940,495.61984,495.61984,495.73108,495.69113,Id_24941
24941,551.2035,551.2035,552.67395,552.6636,Id_24942
24942,841.31665,841.31665,840.06854,839.6467,Id_24943
24943,852.96027,852.96027,856.4099,848.64105,Id_24944
24944,586.7763,586.7763,586.8595,585.2543,Id_24945
24945,1408.2397,1408.2397,1412.9597,1404.0839,Id_24946
24946,810.74194,810.74194,809.36664,814.2996,Id_24947
24947,600.225,600.225,600.9881,599.96686,Id_24948
24948,685.6693,685.6693,685.6949,687.3258,Id_24949
24949,510.6043,510.6043,510.53003,510.72296,Id_24950
24950,1471.3743,1471.3743,1455.2155,1459.9264,Id_24951
24951,506.5245,506.5245,506.57126,506.52997,Id_24952
24952,1524.2015,1524.2015,1521.5134,1519.8489,Id_24953
24953,501.88724,501.88724,502.17587,502.2087,Id_24954
24954,848.4832,848.4832,843.86066,838.37744,Id_24955
24955,914.3809,914.3809,913.94147,915.58685,Id_24956
24956,750.42755,750.42755,746.55884,747.8893,Id_24957
24957,492.88525,492.88525,492.85812,492.7895,Id_24958
24958,906.82623,906.82623,902.8585,905.16815,Id_24959
24959,643.531,643.531,644.6188,643.95386,Id_24960
24960,502.26813,502.26813,502.47702,502.34073,Id_24961
24961,1266.081,1266.081,1266.4518,1272.9386,Id_24962
24962,956.78644,956.78644,952.10626,958.711,Id_24963
24963,620.21216,620.21216,622.72876,620.6092,Id_24964
24964,490.59256,490.59256,490.66782,490.67767,Id_24965
24965,955.8257,955.8257,958.2564,958.1182,Id_24966
24966,915.4054,915.4054,917.6413,918.0126,Id_24967
24967,465.20917,465.20917,465.15982,465.3195,Id_24968
24968,870.321,870.321,869.8492,873.1401,Id_24969
24969,1482.9645,1482.9645,1481.1709,1494.1064,Id_24970
24970,1151.7909,1151.7909,1147.5742,1154.1343,Id_24971
24971,630.99054,630.99054,631.286,630.2951,Id_24972
24972,851.64667,851.64667,854.9538,854.2342,Id_24973
24973,465.12964,465.12964,464.6963,464.78357,Id_24974
24974,806.9569,806.9569,807.1753,808.9994,Id_24975
24975,459.94165,459.94165,460.06863,459.88864,Id_24976
24976,55.02737,55.02737,52.925247,54.27511,Id_24977
24977,38.22175,38.22175,38.67788,38.440228,Id_24978
24978,77.21538,77.21538,77.24283,77.08546,Id_24979
24979,67.96533,67.96533,67.92874,68.18085,Id_24980
24980,36.50466,36.50466,36.27744,35.81946,Id_24981
24981,37.17685,37.17685,37.070057,37.067623,Id_24982
24982,67.9188,67.9188,68.17748,67.80901,Id_24983
24983,41.832336,41.832336,41.907978,42.82527,Id_24984
24984,44.04859,44.04859,44.833874,44.343246,Id_24985
24985,46.61409,46.61409,46.643353,46.185143,Id_24986
24986,78.88806,78.88806,78.88931,78.76046,Id_24987
24987,35.281734,35.281734,35.264706,35.191757,Id_24988
24988,45.495743,45.495743,45.692318,45.964046,Id_24989
24989,66.13475,66.13475,65.402756,65.790474,Id_24990
24990,81.50257,81.50257,81.13153,81.41802,Id_24991
24991,56.4958,56.4958,55.547287,56.071247,Id_24992
24992,56.94203,56.94203,55.973846,57.028114,Id_24993
24993,46.012287,46.012287,45.78241,45.82597,Id_24994
24994,40.309284,40.309284,40.496193,40.547764,Id_24995
24995,80.74057,80.74057,80.58244,82.79885,Id_24996
24996,71.80787,71.80787,72.76852,71.636375,Id_24997
24997,69.71789,69.71789,69.74581,69.72532,Id_24998
24998,47.47691,47.47691,47.192158,47.25251,Id_24999
24999,72.57481,72.57481,72.97464,72.453636,Id_25000
25000,77.49001,77.49001,77.5609,77.06281,Id_25001
25001,84.378654,84.378654,84.06203,83.73034,Id_25002
25002,33.734673,33.734673,33.864426,33.73104,Id_25003
25003,43.949005,43.949005,43.539623,43.64555,Id_25004
25004,92.82513,92.82513,92.40031,92.48995,Id_25005
25005,72.461334,72.461334,72.91902,72.22224,Id_25006
25006,36.892742,36.892742,37.029865,36.85085,Id_25007
25007,38.61852,38.61852,38.230434,38.379288,Id_25008
25008,83.95889,83.95889,84.37703,83.98542,Id_25009
25009,80.76794,80.76794,80.74803,80.94934,Id_25010
25010,76.434456,76.434456,76.60215,76.55647,Id_25011
25011,45.11049,45.11049,43.76782,47.324986,Id_25012
25012,45.180473,45.180473,45.436058,43.93159,Id_25013
25013,50.426216,50.426216,50.65986,51.19787,Id_25014
25014,140.19153,140.19153,140.17686,140.22699,Id_25015
25015,140.97536,140.97536,140.75085,140.76788,Id_25016
25016,140.1223,140.1223,140.11647,140.3476,Id_25017
25017,43.08323,43.08323,47.403564,42.47142,Id_25018
25018,46.428734,46.428734,46.1532,45.640797,Id_25019
25019,50.354362,50.354362,47.007244,50.28744,Id_25020
25020,40.27312,40.27312,37.781963,40.070347,Id_25021
25021,83.096,83.096,77.49214,83.29302,Id_25022
25022,64.07333,64.07333,60.253544,64.96169,Id_25023
25023,45.827297,45.827297,43.243347,45.786182,Id_25024
25024,81.49422,81.49422,75.64532,81.35185,Id_25025
25025,43.02904,43.02904,40.86766,43.1198,Id_25026
25026,72.46993,72.46993,67.779205,72.77254,Id_25027
25027,80.944405,80.944405,76.43073,81.828926,Id_25028
25028,29.017931,29.017931,26.01891,29.135828,Id_25029
25029,59.23916,59.23916,55.01051,59.11226,Id_25030
25030,78.065155,78.065155,72.87393,78.916916,Id_25031
25031,34.567524,34.567524,33.266808,34.67601,Id_25032
25032,30.337006,30.337006,28.214945,30.145037,Id_25033
25033,33.737007,33.737007,32.155334,33.705757,Id_25034
25034,40.79691,40.79691,39.089695,41.669994,Id_25035
25035,62.31325,62.31325,58.48648,62.243076,Id_25036
25036,32.961323,32.961323,30.657465,32.673996,Id_25037
25037,42.808758,42.808758,39.84391,42.183228,Id_25038
25038,33.392628,33.392628,30.612806,32.75793,Id_25039
25039,43.61319,43.61319,41.20201,43.787216,Id_25040
25040,36.18053,36.18053,33.968292,35.833767,Id_25041
25041,53.986748,53.986748,50.85391,53.598755,Id_25042
25042,82.337074,82.337074,77.99031,79.41069,Id_25043
25043,57.777386,57.777386,55.129025,55.862125,Id_25044
25044,77.54397,77.54397,75.36134,77.16599,Id_25045
25045,137.80481,137.80481,137.79317,137.80562,Id_25046
25046,53.78981,53.78981,53.764233,53.880383,Id_25047
25047,52.411507,52.411507,52.435486,52.64996,Id_25048
25048,136.05508,136.05508,137.99579,135.70341,Id_25049
25049,74.37198,74.37198,74.11472,74.05414,Id_25050
25050,47.23097,47.23097,50.62321,47.084835,Id_25051
25051,40.347626,40.347626,42.684532,40.248295,Id_25052
25052,61.93968,61.93968,65.23366,61.52964,Id_25053
25053,75.6661,75.6661,75.64996,75.551285,Id_25054
25054,74.47143,74.47143,74.760124,74.721245,Id_25055
25055,52.763924,52.763924,53.08525,53.467144,Id_25056
25056,77.66582,77.66582,77.649925,77.564384,Id_25057
25057,86.58653,86.58653,86.612656,86.24018,Id_25058
25058,34.208744,34.208744,33.913662,34.028675,Id_25059
25059,35.640335,35.640335,35.872665,35.531227,Id_25060
25060,29.585245,29.585245,29.529305,29.619394,Id_25061
25061,51.06854,51.06854,50.86024,50.89403,Id_25062
25062,71.47302,71.47302,71.9018,71.4601,Id_25063
25063,41.130135,41.130135,41.221375,41.650097,Id_25064
25064,36.44632,36.44632,36.77593,37.32089,Id_25065
25065,76.10209,76.10209,76.34663,76.078705,Id_25066
25066,41.94641,41.94641,42.773655,42.600384,Id_25067
25067,74.19835,74.19835,73.808426,74.70814,Id_25068
25068,48.909027,48.909027,50.20243,49.62362,Id_25069
25069,140.38376,140.38376,140.2691,140.2386,Id_25070
25070,140.15625,140.15625,140.0873,140.25554,Id_25071
25071,46.516155,46.516155,48.32329,47.745834,Id_25072
25072,135.40222,135.40222,135.23885,135.65521,Id_25073
25073,141.65596,141.65596,141.7382,141.49858,Id_25074
25074,143.33223,143.33223,144.81827,143.4125,Id_25075
25075,67.26876,67.26876,67.07226,67.16905,Id_25076
25076,76.3665,76.3665,76.01637,75.47322,Id_25077
25077,67.93024,67.93024,67.69379,68.57904,Id_25078
25078,73.5711,73.5711,73.631256,73.61228,Id_25079
25079,58.23494,58.23494,58.22947,58.394165,Id_25080
25080,30.042017,30.042017,29.977396,30.161777,Id_25081
25081,29.191816,29.191816,29.17613,29.454866,Id_25082
25082,33.12792,33.12792,33.37431,33.08732,Id_25083
25083,77.11188,77.11188,77.15881,76.89158,Id_25084
25084,40.22873,40.22873,40.00784,39.927555,Id_25085
25085,43.12071,43.12071,42.972603,42.58438,Id_25086
25086,39.24229,39.24229,38.89488,39.06971,Id_25087
25087,51.65402,51.65402,51.44532,51.55762,Id_25088
25088,50.70682,50.70682,50.54552,50.80582,Id_25089
25089,140.03148,140.03148,140.34673,139.80951,Id_25090
25090,138.6176,138.6176,138.903,139.217,Id_25091
25091,40.295216,40.295216,39.814213,39.854088,Id_25092
25092,58.94551,58.94551,58.65303,58.576027,Id_25093
